Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,year,month,quarter,day_of_week,day_of_year,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,distance_per_mt,fuel_risk_interaction,reliability_risk_inverse,weather_risk_flag,long_lead_time_flag,shipping_year,shipping_month,shipping_baltic_dry_index,shipping_container_rate_usd_40ft,shipping_air_cargo_rate_usd_kg,shipping_bdi_mom_change_pct,shipping_container_yoy_pct,shipping_tanker_rate_aframax_usd_day,shipping_bulk_carrier_handysize_usd_day,shipping_supply_chain_pressure_index,shipping_on_time_delivery_pct,commodity_price,tariff_tariff_rate_pct,tariff_estimated_value_usd_bn,tariff_is_trump_1_0,tariff_is_biden,tariff_is_trump_2_0,tariff_is_retaliation,tariff_is_section_232,tariff_is_section_301,tariff_is_ieepa,disruption_event_flag
SC-10648,2024-03-20,Busan,Rotterdam,Rail,Perishables,11942.98,313.2,4.48,2.0,Fog,0.505,12.33,0,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,38.13212005108557,8.96,0.495,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11701,2024-03-20,Busan,Singapore,Sea,Automotive,6771.22,372.95,2.84,0.6,Rain,0.991,11.3,0,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,18.155838584260625,1.704,0.009,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11893,2024-03-20,Hamburg,Dubai,Rail,Automotive,3458.52,192.4,2.85,8.3,Rain,0.929,4.83,1,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,17.975675675675674,23.655,0.0709999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12735,2024-03-20,Shanghai,Dubai,Air,Automotive,11885.25,317.29,2.74,4.3,Hurricane,0.514,6.21,1,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,37.45863405717167,11.782,0.486,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13686,2024-03-20,Busan,Dubai,Road,Textiles,13972.6,158.51,3.09,7.2,Rain,0.525,13.85,0,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,88.14964355561165,22.248,0.475,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13912,2024-03-20,Dubai,Rotterdam,Rail,Pharmaceuticals,592.5,436.36,3.11,10.0,Rain,0.559,1.66,1,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,1.3578238151984598,31.1,0.4409999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14262,2024-03-20,Los Angeles,Marseille,Sea,Perishables,6514.97,344.01,2.76,1.7,Hurricane,0.715,79.64,1,2024,3,1,2,80,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,18.938315746635272,4.691999999999999,0.285,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10053,2024-03-21,Dubai,Shanghai,Rail,Textiles,13475.0,43.4,2.55,8.9,Hurricane,0.713,107.82,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,310.48387096774195,22.695,0.287,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10191,2024-03-21,Dubai,Shanghai,Road,Perishables,13509.63,350.7,2.19,0.7,Rain,0.804,10.74,0,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,38.5218990590248,1.533,0.1959999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11248,2024-03-21,Singapore,Dubai,Road,Pharmaceuticals,13852.29,360.34,2.39,6.9,Rain,0.593,13.51,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,38.44227673863574,16.491000000000003,0.407,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11728,2024-03-21,Dubai,Singapore,Sea,Pharmaceuticals,12302.57,480.81,1.62,7.9,Clear,0.854,23.96,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,25.587175807491523,12.798000000000002,0.146,0,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12115,2024-03-21,Hamburg,Busan,Air,Pharmaceuticals,2705.51,454.13,1.45,4.0,Storm,0.987,0.79,0,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,5.957567216435823,5.8,0.013,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12282,2024-03-21,Shanghai,Dubai,Air,Textiles,7351.15,71.11,1.91,3.9,Clear,0.944,1.28,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,103.37716214315849,7.449,0.056,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12570,2024-03-21,Los Angeles,Singapore,Rail,Textiles,6373.99,184.22,4.39,9.3,Clear,0.618,5.88,0,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,34.599880577570296,40.827,0.382,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12916,2024-03-21,Singapore,Rotterdam,Sea,Perishables,11257.5,340.61,2.48,3.7,Storm,0.988,55.2,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,33.05099674114089,9.176,0.012,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13065,2024-03-21,Busan,Antwerp,Rail,Pharmaceuticals,4377.33,8.41,3.18,7.5,Fog,0.573,6.68,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,520.4910820451843,23.85,0.427,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13134,2024-03-21,Shanghai,Dubai,Sea,Textiles,3404.09,341.05,3.36,3.7,Hurricane,0.985,44.63,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,9.981205101891218,12.432,0.015,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13817,2024-03-21,Busan,Los Angeles,Road,Perishables,12441.51,179.26,2.81,1.3,Hurricane,0.65,63.26,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,69.40483097177285,3.653,0.35,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14419,2024-03-21,Rotterdam,Busan,Sea,Textiles,3067.69,259.21,1.85,6.8,Fog,0.633,8.46,0,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,11.83476717719224,12.58,0.367,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14438,2024-03-21,Los Angeles,Dubai,Rail,Electronics,14891.46,1.45,3.36,7.1,Fog,0.523,21.42,1,2024,3,1,3,81,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,10269.972413793104,23.856,0.477,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10067,2024-03-22,Busan,Los Angeles,Air,Automotive,12131.86,168.83,3.68,6.2,Clear,0.82,0.5,0,2024,3,1,4,82,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,71.85843748149026,22.816000000000003,0.18,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11992,2024-03-22,Busan,Dubai,Sea,Perishables,9348.26,120.73,4.37,5.5,Storm,0.707,49.56,1,2024,3,1,4,82,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,77.43112730887104,24.035,0.293,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12123,2024-03-22,Singapore,Shanghai,Road,Automotive,6557.53,439.85,4.41,8.0,Rain,0.889,6.53,0,2024,3,1,4,82,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,14.908559736273729,35.28,0.1109999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10330,2024-03-23,Dubai,Shanghai,Road,Electronics,5661.6,130.14,3.55,0.6,Fog,0.609,5.28,0,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,43.50391885661596,2.13,0.391,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10656,2024-03-23,Antwerp,Dubai,Sea,Pharmaceuticals,4614.75,338.42,2.63,4.0,Storm,0.569,22.87,1,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,13.636162165356655,10.52,0.431,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11027,2024-03-23,Dubai,Marseille,Rail,Perishables,12745.97,65.32,2.75,7.5,Storm,0.794,36.3,1,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,195.131200244948,20.625,0.2059999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11204,2024-03-23,Hamburg,Marseille,Rail,Textiles,7585.33,46.12,4.18,10.0,Storm,0.607,22.93,1,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,164.4694275802255,41.8,0.393,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11508,2024-03-23,Singapore,Shanghai,Rail,Electronics,9314.62,427.4,2.32,2.1,Storm,0.833,22.45,1,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,21.793682732803,4.872,0.167,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12798,2024-03-23,Busan,Antwerp,Road,Automotive,14727.08,117.56,3.42,3.2,Clear,0.896,10.17,0,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,125.27288193263014,10.944,0.1039999999999999,0,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13075,2024-03-23,Busan,Los Angeles,Sea,Pharmaceuticals,13058.39,125.73,3.26,8.5,Fog,0.863,38.59,0,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,103.860574246401,27.71,0.137,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14737,2024-03-23,Antwerp,Singapore,Rail,Electronics,5558.06,10.16,4.13,6.9,Clear,0.761,5.1,1,2024,3,1,5,83,12,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,547.0531496062993,28.497,0.239,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10345,2024-03-24,Shanghai,Dubai,Air,Pharmaceuticals,9429.83,269.23,2.63,8.3,Storm,0.784,2.16,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,35.02518292909408,21.829,0.2159999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10731,2024-03-24,Dubai,Busan,Road,Electronics,12311.33,177.68,4.01,7.8,Rain,0.753,11.66,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,69.28934038721296,31.278,0.247,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10971,2024-03-24,Los Angeles,Dubai,Air,Pharmaceuticals,14084.03,101.25,4.32,0.1,Fog,0.846,0.64,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,139.10153086419754,0.432,0.154,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11644,2024-03-24,Busan,Antwerp,Air,Perishables,1792.3,134.57,2.09,5.0,Clear,0.61,0.5,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,13.318718882366056,10.45,0.39,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11852,2024-03-24,Hamburg,Dubai,Road,Pharmaceuticals,12989.86,454.3,4.11,7.0,Rain,0.806,12.87,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,28.593132291437374,28.770000000000003,0.1939999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11972,2024-03-24,Hamburg,Singapore,Rail,Electronics,4459.53,31.28,2.48,7.0,Rain,0.985,4.26,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,142.568094629156,17.36,0.015,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12308,2024-03-24,Dubai,Busan,Air,Electronics,2150.66,394.86,1.77,0.0,Clear,0.987,0.5,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,5.446639315200324,0.0,0.013,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12729,2024-03-24,Dubai,Singapore,Rail,Perishables,7519.12,271.65,2.21,6.1,Clear,0.569,7.09,1,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,27.679440456469724,13.481,0.431,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14368,2024-03-24,Shanghai,Hamburg,Sea,Perishables,2868.82,395.89,4.37,7.7,Rain,0.512,7.92,0,2024,3,1,6,84,12,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,7.246507868347269,33.649,0.488,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12113,2024-03-25,Los Angeles,Antwerp,Rail,Electronics,13462.85,96.45,3.91,9.0,Fog,0.901,19.78,1,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,139.58372213582166,35.19,0.0989999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13090,2024-03-25,Shanghai,Marseille,Air,Perishables,7028.69,431.47,1.84,9.7,Fog,0.866,1.39,0,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,16.290101281665002,17.848,0.134,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13169,2024-03-25,Antwerp,Marseille,Sea,Pharmaceuticals,6440.23,98.2,3.49,2.9,Fog,0.813,15.09,1,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,65.58279022403258,10.121,0.187,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13513,2024-03-25,Antwerp,Marseille,Rail,Pharmaceuticals,12346.12,344.33,3.61,9.1,Fog,0.606,18.32,0,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,35.85548746841693,32.851,0.394,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13667,2024-03-25,Hamburg,Shanghai,Sea,Automotive,2829.85,89.56,2.14,10.0,Storm,0.616,17.08,1,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,31.5972532380527,21.4,0.384,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13808,2024-03-25,Shanghai,Antwerp,Air,Electronics,1230.07,21.21,2.16,0.6,Fog,0.655,0.5,0,2024,3,1,0,85,13,1.0,6.123233995736766e-17,0.0,1.0,57.99481376709099,1.296,0.345,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10713,2024-03-26,Busan,Singapore,Air,Perishables,6471.69,472.91,3.71,8.5,Fog,0.758,0.5,1,2024,3,1,1,86,13,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,13.684823750819394,31.535,0.242,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,1
SC-11953,2024-03-26,Singapore,Los Angeles,Road,Electronics,11167.12,4.54,3.49,9.7,Clear,0.954,10.06,0,2024,3,1,1,86,13,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2459.718061674009,33.853,0.046,0,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,1
SC-13815,2024-03-26,Rotterdam,Dubai,Road,Perishables,8875.66,354.95,2.04,0.9,Hurricane,0.973,44.93,1,2024,3,1,1,86,13,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,25.00538103958304,1.836,0.027,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,1
SC-10576,2024-03-27,Shanghai,Rotterdam,Rail,Automotive,2632.57,325.44,4.42,4.6,Rain,0.891,2.35,0,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,8.089263765978368,20.332,0.1089999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11637,2024-03-27,Rotterdam,Hamburg,Sea,Electronics,2710.03,294.1,3.26,0.8,Clear,0.579,3.44,0,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,9.214654879292755,2.608,0.421,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11815,2024-03-27,Hamburg,Antwerp,Sea,Electronics,14533.97,66.31,2.9,0.1,Storm,0.784,61.23,1,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,219.18217463429343,0.29,0.2159999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11865,2024-03-27,Dubai,Rotterdam,Air,Perishables,14092.13,152.38,1.63,6.3,Storm,0.995,3.4,1,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,92.48018112613204,10.268999999999998,0.005,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13210,2024-03-27,Antwerp,Dubai,Road,Automotive,2825.3,87.83,3.43,2.8,Rain,0.573,1.86,0,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,32.16782420585222,9.604,0.427,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13458,2024-03-27,Shanghai,Antwerp,Sea,Automotive,10608.47,478.45,4.47,4.7,Fog,0.623,26.52,1,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,22.172578116835613,21.009,0.377,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13747,2024-03-27,Shanghai,Dubai,Sea,Pharmaceuticals,6462.36,52.82,3.44,3.6,Storm,0.944,31.24,0,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,122.34683831881864,12.384,0.056,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13980,2024-03-27,Rotterdam,Shanghai,Air,Automotive,12569.27,377.68,1.57,8.7,Hurricane,0.536,7.72,1,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,33.28021076043211,13.659,0.4639999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14069,2024-03-27,Los Angeles,Rotterdam,Rail,Perishables,12779.86,66.77,1.9,1.2,Rain,0.751,11.25,0,2024,3,1,2,87,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,191.40122809645047,2.28,0.249,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10192,2024-03-28,Dubai,Singapore,Rail,Pharmaceuticals,13556.06,382.89,1.26,2.8,Hurricane,0.821,85.86,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,35.40458095014234,3.528,0.179,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10847,2024-03-28,Hamburg,Los Angeles,Air,Textiles,14954.68,368.28,4.13,7.7,Clear,0.61,0.81,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,40.60682089714348,31.801,0.39,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-10944,2024-03-28,Los Angeles,Busan,Road,Textiles,3493.11,482.84,2.32,2.6,Rain,0.868,3.45,0,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,7.234508325739376,6.032,0.132,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-11556,2024-03-28,Los Angeles,Antwerp,Road,Perishables,9359.22,183.78,4.04,6.4,Fog,0.561,10.32,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,50.9262161279791,25.856,0.4389999999999999,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-12034,2024-03-28,Shanghai,Los Angeles,Air,Textiles,9323.65,223.42,4.09,4.8,Hurricane,0.971,5.11,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,41.7314922567362,19.632,0.029,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13163,2024-03-28,Antwerp,Shanghai,Rail,Pharmaceuticals,7788.15,240.99,1.53,7.8,Rain,0.858,8.05,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,32.31731607120627,11.934,0.142,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13323,2024-03-28,Los Angeles,Shanghai,Sea,Automotive,8963.85,221.17,2.68,2.4,Fog,0.845,20.21,1,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,40.529230908351046,6.432,0.155,1,1,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-13367,2024-03-28,Rotterdam,Singapore,Road,Perishables,4407.92,395.14,3.99,3.2,Clear,0.507,2.67,0,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,11.155337348787771,12.768,0.493,0,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
SC-14400,2024-03-28,Antwerp,Hamburg,Air,Electronics,2287.61,343.78,1.33,7.2,Rain,0.903,0.5,0,2024,3,1,3,88,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,6.654284716970157,9.576,0.0969999999999999,1,0,2024.0,3.0,2109.0,2860.0,4.3,9.56,-3.7,21824.0,12454.0,1.22,0.894,5821.606186054422,,,,,,,,,,0
